text,date,gold_label_list,,,
#शिक्षाविभाग_alotdistrict_rankwise Only one category getting reservation. This rule is for counciling when district allocated. But education department give reservation all female candidate. Please media help Who work hard. @LP_Pant @Arvind_Sharma @Ashok_Gehlot @Dainik_Bhaskar,2020-6-28,[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0],,,
live on @Twitch playing geoguesser giving away money to people that guess right and timing out the people that get it wrong. come through {URL},2020-6-28,[0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0],,,
"bighit just gave me a full art house film experience. i got the rite of spring type of vibes tho that s probably just me but anyway it s such an amazing music video to watch. @TOMORROW_X_TOGETHER , babies you did so good! i loved every second of it! {URL} ",2020-6-28,[1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],,,
Jenna Marbles QUITS YouTube As Fans CALL OUT Shane Dawson & Jeffree Star! {URL} via @YouTube #ShortBusDragsters #Collusion  #CrimeKids  #CollegeAndDumber,2020-6-28,[0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0],,,
"Guys just so you know #GOTZaynYoutubeParty is still ongoing and i’m not seeing much on my tl about it, it’s still the 2nd week of our mass streamings and votings please don’t lose motivation now, other ahgases are really working hard so please work hard too @GOT7 #GOT7",2020-6-28,[0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],,,
Super cute book!  What is not to love about the title!  Book totally reminds me of the King Who Reined series by Fred Gwynn from years ago.  Thanks to @NetGalley for the eARC.  Would totally love a hard copy for the�?{URL},2020-6-28,[1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],,,
The MTA Is Facing The Biggest Financial Crisis In Its History: “Everything Has To Be On The Table�?{URL} via @Gothamist @WNYC @Just_your_friendly_neighborhood_transit_reporter @MTA_Wear_a_Mask_Stop_the_Spread #NYC #MTA,2020-6-28,[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],,,
I’m ready for Madrid to take the lead on the table yes sir @user just wanted to tag you in it if that’s fine,2020-6-28,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],,,
"Paços de Ferreira ( @FC_Paos_de_Ferreira ), a side who recently went on a run of five defeats from seven games, are now on a run that’s saw them propel up the table, collecting 15 points from 21.  Pepa is getting a tune out of his men ⬇️⬇️▶️ {URL} ",2020-6-28,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],,,
Black Lives Matter!!! Music video shoot with @user starring radiant_beth_a! #BOTTLEDTRUTH   Thanks Alex for the BTS capture! cfg_actor with the cinematography!  #iamWE {URL},2020-6-28,[1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0],,,
Paramore - Misery Business (Official Music Video) | #Paramore #MiseryBuisness #RiotAlbum #PopRock #Music #USA | #Portugal @user | {URL},2020-6-28,[0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],,,
What u call that  (music video) from my latest album #NoResemblance prod. by @user Video: @user �?{URL},2020-6-28,[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],,,
"Janelle Monáe - Crazy, Classic, Life [Official Music Video] {URL} via @YouTube <3",2020-6-28,[0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],,,
"Jenna Marbles getting on camera, highlighting her ignorance, posting receipts of said incidents, addressing them directly and apologizing gave this idiot @Shane_Dawson the “courage�?to own up to absolutely NOTHING. Burn his shirts like y’all did Kap’s jersey. I’m waiting.",2020-6-28,[0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0],,,
Kate Bush - Wuthering Heights - Official Music Video - Version 2 {URL} via @YouTube “I’ve come home. I’m so cold. Let me through your window.�?2020-06-28,[1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],,,,
"K/DA - POP/STARS (ft. Madison Beer, (G)I-DLE, Jaira Burns) | Music Video... {URL} @YouTube より",2020-6-28,[0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],,,
"�? serious research efforts have put numerical weight �?yes, data-driven evidence �?behind what many suspected all along: Americans who relied on Fox News, or similar right-wing sources, were duped as the coronavirus began its deadly spread.�?{URL} @Margaret_Sullivan ",2020-6-28,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],,,
"#BunkerBoy #MoscowMitch #KremlinKevin, the whole @GOP , Fox News enablers and all these #MAGA roaches are American traitors.  Its time for pest extermination. They have no place in a healthy, functioning democratic American society.",2020-6-28,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],,,
Fox News Kept Millions from Taking Virus Seriously {URL} via @Taegan_Goddard,2020-6-28,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],,,
�?Flexed Up �?Official Music Video Out Now FEAT BY . @user & @user Stream My New Music Video On worldstar & youtube Right Now ‼️ Click The Link In Bio ⚡️    . @ The Goat {URL},2020-6-28,[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],,,
“What happens in Vegas stays in Vegas�?... my new music video is dropping  tomorrow (6/29/20) at noon. Video is shot/directed by : @user #lasvegas #sincity #jakeandguneproductions #IMAXonthebeat #Youtube�?{URL},2020-6-28,[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],,,
Nipsey Hussle  Rose Clique  Official Music Video {URL} via @YouTube Luh this,2020-6-28,[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],,,
Breaking news {URL} like somehow we didn’t all know that Fox News was playing games and keeping the truth from people. They have blood on their hands just as much as Trump does. @The_Lincoln_Project @Joe_Biden @user @user,2020-6-28,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],,,
Check out what I just added to my closet on Poshmark: Free People Catch up Bodysuit S NWT. {URL} via @Poshmark #shopmycloset,2020-6-28,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],,,
Giveaway - Win Money in the Bank 2020 on DVD {URL} via @user,2020-6-28,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0],,,
"Showing a client homes in @user and, well, say hello to this little guy! @ Great Falls, Virginia {URL} ",2020-6-28,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],,,
Another week in the books. So close to racing now and so close to #F1TenInTen ending :(  This week I am joined by @user & @user for our final two team previews! + a special bonus episode!   Catch up on Eps 1-8 here: @Formula_1 TeninTen Series 1 {URL},2020-6-28,[0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0],,,
Chicago rapper @user debuts a new music video for  Don t Wanna Die In America  and uses his art as a weapon to reject racist institutions. He told Vocalo he hopes this video is as uplifting as it is reflective. Watch below! {URL},2020-6-28,[0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0],,,
"Grassley chides Trump, Fox News for answer on second-term agenda {URL} via @POLITICO Republicans are angry because in the second term they will do the same as first term do nothing for USA just defend Trump",2020-6-28,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],,,
I hope one day to have a follow from these guys @FaZe_Sway @FaZe_Rain @FaZe_Clan @Evan_Fong @FaZe_Apex @FaZe_Adapt @FaZe_Mew @swan @FaZe_Agony @user @FaZe_Bloo @user @user @FaZe_Linkzy @user @FaZe_Replays @FaZe_Fakie @Blaze @FaZe_Dirty @FaZe_Temperrr @FAZE_Banks @Bizzle,2020-6-28,[0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0],,,
"Fox News: Worldwide coronavirus deaths pass 500,000 mark, Johns Hopkins University research shows. {URL} via @Google_News ",2020-6-28,[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0],,,
"Lauren, I just can t understand why isn t DeSantis held accountable after all these recents/new COVID-19 cases and the broken unemployment system?  You guys keep twitting, but nothing definite seems to be happening!! @user ",2020-6-28,[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0],,,
"Anna,  I just can t understand why isn t DeSantis held accountable after all these recents/new COVID-19 cases and the broken unemployment system?  You guys keep twitting, but nothing definite seems to be happening!! @Rep_Anna_V_Eskamani ",2020-6-28,[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0],,,
Check out this talented singer #EricDisiac with his hit song #Jelly - This Music Video is outstanding with a @FOX31_Denver_KDVR type of vibe: {URL},2020-6-28,[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],,,
" New Podcast!  Episode 206 | The Antics of Shane Dawson, Jeffrey Star, and Jenna Marbles Is Nothing New, and Yet They Prosper!!  on @Spreaker #commentary #commentator #contentcreators #jakepaul #jamescharles #jeffreystar #jennamarbles #loganpaul {URL} ",2020-6-28,[0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0],,,
BC has proposed legislation on the table to allow youth who experience OD to be FORCED into care. Some controversy around this @Judy_Darcy perhaps the take of expert @Maia_Szalavitz on this would be valuable as I ve heard her address this briefly before. {URL},2020-6-28,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],,,
I m sitting in a restaurant in Ohio drinking a Bud Light. I now understand why @Chad_Zumock_Find_Me_On_Instagram left to be Florida s Greatest Comedian. #PanHANDLE+,2020-6-28,[0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],,,
I just saw Mr Newsom on Fox news and he said he wants jobs and opportunities for black Americans and better education and that s exactly what @user has been trying to get done but Dems in Congress are blocking. Ya ll Neeson to listen to what Trump has been saying!,2020-6-28,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],,,
11pm EDT #craftbeer cast on @user My guests are @user & Phil Petracca from #SourceBrewing they are brewing a  beer for the 4th of July. Suds & Duds with beers from @user @user @user too. Listen live here. {URL},2020-6-28,[0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0],,,
"Grassley chides Trump, Fox News for answer on second-term agenda {URL} via @POLITICO ",2020-6-28,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],,,
Gear up for #July4th weekend! Check out @user ’s patriotic #Pickleball paddles and sporting attire: {URL},2020-6-29,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0],,,
Lots and lots of sanitation stations going out today and before you all ask YES WE STILL HAVE (SOME) STOCK get your business ready to open on the 4th of July @user can design bespoke sanitation units to�?{URL},2020-6-29,[0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0],,,
Festing on the 4th details in Bucktown...   @user @user #FleursTruly #Podcast #NOLA #Food #Music #Festivals #Fun {URL},2020-6-29,[1 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0],,,
"Did you know more pets are lost on the 4th of July than on any other day of the year?  Here s a reminder to keep your pets at home safe and secure (even in your own yard), this week especially! @ABC21_WPTA_News {URL} ",2020-6-29,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],,,
EAST COAST Tune in at 2pm for an all-new episode of “The Talk@Home!�?The fabulous @Laverne_Cox talks #Disclosure and shows off her opera skills . Plus chef @Chef_Curtis_Stone shows us how to prep some delicious steaks just in time for the 4th!,2020-6-29,[0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0],,,
So are we celebrating the 4th of July or not. Asking for a friend @user,2020-6-29,[0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],,,
Pharrell Williams - Happy (Official Music Video) {URL} via @YouTube,2020-6-29,[0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],,,
I probably shouldn t say this But at times I get so scared When I think about the previous Relationship we ve shared  MAYDON TimeHeals @Maymay @Donny,2020-6-30,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],,,
"Read a little bit about the  fireworks fiends  who once ruled the 4th of July in St. Louis in years of yore, in my article from last Friday. @St_Louis_Magazine {URL} ",2020-6-30,[1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],,,
Our QGIS Essentials training course is moving online and will be delivered in two parts on the 4th and 11th of August @user has been working hard to update the course content to make the most of QGIS 3  Book on our website: {URL},2020-6-30,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],,,
Fox News talking about @user this morning. Didn’t know my pal was a racist!,2020-6-30,[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0],,,
"Excited to open @user on the 4th and planned for weeks , waited for local lock down news , we are outside the area on the map , start opening plans again , now the local authority says we may be outside the line but we fall into their authority so we can’t open",2020-6-30,[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],,,
Daisies  becomes @KATY_PERRY ’s 16th top 10 hit on the Adult Pop Songs chart. Katy ties for the 4th most top 10s ever.,2020-6-30,[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],,,
Preparation is key! Check out this great article from @user with 4 tips for the 4th of July. A social story is included for everyone to use. {URL},2020-6-30,[1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],,,
"Trying to book at @user what a disaster trying to book a room for the 4th of July fireworks at @Callaway_Golf and Gardens, GA. No one answering the phone,  unknowledgeable staff about reserving a room. No one returning left messages. Pitifully organized.",2020-6-30,[0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],,,
"Imagine revealing to sixteen-year-old Harry Styles that within a matter of a decade, the sand he frolicked along for the “What Makes You Beautiful�?music video would also be the same place he seductively serenaded fruit...Read the rest here! @user {URL} ",2020-6-30,[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],,,
"BBC News - Judge blocks tell-all by #TraitorInChief @user niece - for now (Yo @GOP & @President_Biden , if you got NOTHING TO HIDE and everything is FAKE NEWS and the WORLD  silent majority  (sic) KNOWS it, why you SO SCARED??) PS: Taxes Please!! {URL} ",2020-6-30,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],,,
"The tie dye life chose me!  It’s a vibe‍♀�? new @user items coming in hot!!! I didn’t make it before the 4th of July, but they’ll be ready after this weekend:)  #tiedye #sharksbitesoflife #crushingit�?{URL} ",2020-7-1,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],,,
"SD’s @Governor_Kristi_Noem says she will not require social distancing at Mt Rushmore s July 4th celebration,  but SD’s Back to Normal Plan states that individuals should “continue to practice physical distancing, as appropriate.�?What makes it inappropriate on the 4th?  Disturbing.",2020-7-1,[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0],,,
Ready to watch Bila Cupid Jatuh Cinta ? Starting on the 4th July 2020 . Everyday Saturdays at 9pm on TV3 . #bilacupidjatuhcinta #kaklynn #dynasatwork @tv3malaysia {URL},2020-7-1,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],,,
"The 4th of july is upon us, and how many Republicans will celebrate it in Russia like last year?@SenKamalaHarris @Seth_Abramson @Glenn_Kirschner ",2020-7-1,[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],,,
Judge Grants Garrett Rolfe Release On $500K Bond In Rayshard Brooks Case - The Police Tribune {URL} Follow @Blue_Lives_Matter #BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #GarrettRolfe,2020-7-1,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],,,
"Celebrating The 4th with the fam or a few friends? Create your own fireworks with our wine 6 pack, Sangria, dips, pie AND patriotic chips!!   @user cilantro_artisan_foods abcpie #FourthOfJuly #ShopLocal�?{URL} ",2020-7-1,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0],,,
Just A Matter Of Time  - Mind Body & Soul (Official Music Video) {URL} via @user,2020-7-1,[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],,,
#1MonthWithMoreandMore @TWICE  s  MORE & MORE  charted on Billboard 200 charts at #200. It was the group s first ever entery on the US all genre Albums chart. TWICE is the 4th Korean Girl Group to chart on Billboard 200. {URL},2020-7-1,[1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],,,
picking up some takeout at @user and ran into @user ! i hadnt seen him since mid march and it made me so happy!! @ Hoagies and Hops {URL},2020-7-1,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0],,,
The 4th of July OUTDOOR Day Party #RepublicGARDENS 3pm-11pm SATURDAY July 4th @user @user belloatl  michaelgidewon @user @user @user zute_ent @user {URL},2020-7-1,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],,,
Preparedness and Safety Tips to Enjoy the 4th of July {URL} via @WordPress_com,2020-7-1,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],,,
Anyone who needs inspiration and motivation in this stressful situation.. Here listen to @BTS_twt RM’s Positive Affirmations to Love Yourself. We know sometimes losing our hopes but if we keep faithful and work hard.. we can be happy in the future  {URL},2020-7-1,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],,,
"The 4th of July is the perfect time for a dysfunctional family get together, & that s just what we have on tap on this week s episode with the 1971 John Carradine film Legacy of Blood. Sat July 4 @user central. {URL} ",2020-7-2,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],,,
"I stand to be corrected, @FCMB is the only bank in Nigeria that have the best mobile App in Nigeria today. The bank that gives me taste of what digital banking entails. I am happy I have an account with @FCMB !",2020-7-2,[0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0],,,
The music and theatre industry is crumbling before our eyes. It s not just the people on stage but the millions behind the scenes who are on the brink of loosing everything and we need more support! @Oliver_Dowden @Rishi_Sunak #musicmatters #letthemusicplay,2020-7-2,[1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0],,,
"Coming up in my noon newscast on WOKV: reports from @user on COVID-19, @Mike_Buresh on the 4th of July weekend forecast and @Tonya_J_Powers on a COVID-19 vaccine. You can listen online here: {URL} ",2020-7-2,[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0],,,
"Absolute trash to fire that lady. Fox News: Dean fired after saying  BLACK LIVES MATTER, but also, EVERYONE S LIFE MATTERS  in email. {URL} via @Google_News ",2020-7-2,[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],,,
Fox News host Tucker Carlson said the  hysteria�?of the Black Lives Matter movement was like a pandemic. {URL} #PurposeProfit via @HuffPost_Politics,2020-7-3,[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0],,,
". @Ali_Velshi The mayor of Myrtle Beach reminds me of the Mayor  in Jaws. Only in Jaws they tried to get rid of the shark. In MB the Mayor expects ppl to take “personal responsibility.�?On the 4th of July, when ppl are drinking and partying. Want Coronavirus? Go to Myrtle Beach.",2020-7-3,[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0],,,
"Fox News host Tucker Carlson said the  hysteria�?of the Black Lives Matter movement was like a pandemic. “The Fox News personality likened the “hysteria�?of the movement to a pandemic and claimed, “Minneapolis was our Wuhan.�?{URL} #PurposeProfit @HuffPost_Politics ",2020-7-3,[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0],,,
